trip_id,start_time,end_time,headway_secs,exact_times
24517018,07:10:00,07:30:00,1200,1
24517019,09:00:00,11:15:00,8100,1
24517020,12:30:00,13:55:00,5100,1
24517021,14:55:00,17:45:00,10200,1
24517022,18:15:00,18:45:00,1800,1
24517023,19:05:00,19:35:00,1800,1
24517024,20:20:00,21:00:00,2400,1
24517029,08:35:00,10:15:00,6000,1
24517030,11:05:00,12:30:00,5100,1
24517031,14:55:00,17:55:00,10800,1
24517032,18:40:00,20:30:00,6600,1
24517026,09:30:00,10:40:00,4200,1
24517027,14:55:00,17:55:00,10800,1
24517028,18:55:00,19:40:00,2700,1
24517063,06:35:00,07:05:00,1800,1
24517064,07:25:00,07:40:00,900,1
24517065,08:05:00,08:45:00,1200,1
24517066,09:10:00,13:10:00,1800,1
24517067,14:10:00,16:10:00,3600,1
24517068,16:40:00,17:00:00,1200,1
24517069,17:25:00,18:25:00,1200,1
24517070,18:50:00,19:50:00,1200,1
24517071,20:15:00,21:15:00,1800,1
24517076,06:55:00,18:55:00,3600,1
24517077,20:00:00,23:00:00,3600,1
24517074,06:55:00,20:55:00,3600,1
24517089,06:15:00,07:15:00,1800,1
24517090,07:35:00,08:15:00,1200,1
24517091,08:45:00,09:20:00,2100,1
24517092,10:20:00,17:20:00,3600,1
24517093,17:50:00,18:50:00,1800,1
24517095,06:30:00,07:30:00,1200,1
24517096,07:40:00,08:20:00,1200,1
24517097,08:45:00,09:05:00,1200,1
24517098,09:45:00,10:20:00,2100,1
24517099,10:45:00,11:45:00,3600,1
24517100,12:50:00,14:20:00,1800,1
24517101,14:45:00,15:20:00,2100,1
24517102,15:45:00,16:45:00,1800,1
24517103,17:00:00,17:40:00,1200,1
24517104,18:05:00,18:20:00,900,1
24517105,18:40:00,19:10:00,1800,1
24517106,19:25:00,19:45:00,1200,1
24517107,20:10:00,20:45:00,2100,1
24517108,07:15:00,08:10:00,3300,1
24517110,06:00:00,06:20:00,1200,1
24517111,06:35:00,07:00:00,1500,1
24517112,07:15:00,08:15:00,900,1
24517113,08:45:00,09:00:00,900,1
24517114,09:20:00,10:10:00,1500,1
24517115,11:15:00,12:20:00,3900,1
24517116,12:50:00,13:25:00,2100,1
24517117,13:50:00,14:15:00,1500,1
24517118,14:50:00,15:15:00,1500,1
24517119,16:15:00,16:45:00,1800,1
24517120,17:05:00,17:20:00,900,1
24517121,17:45:00,18:25:00,1200,1
24517122,18:50:00,19:40:00,1500,1
24517124,06:40:00,09:40:00,3600,1
24517126,06:25:00,06:45:00,1200,1
24517127,07:15:00,15:45:00,1800,1
24517128,16:10:00,18:10:00,1800,1
24517129,18:30:00,19:30:00,1800,1
24517146,05:55:00,06:30:00,2100,1
24517154,05:30:00,06:00:00,1800,1
24517155,06:30:00,06:50:00,1200,1
24517156,07:00:00,07:20:00,1200,1
24517157,07:50:00,08:30:00,1200,1
24517158,08:55:00,09:20:00,1500,1
24517159,09:55:00,10:30:00,2100,1
24517160,11:30:00,17:30:00,3600,1
24517161,18:00:00,18:25:00,1500,1
24517162,19:10:00,19:40:00,1800,1
24517163,06:55:00,07:25:00,1800,1
24517164,07:45:00,08:05:00,1200,1
24517165,08:35:00,13:23:00,17280,1
24517166,14:25:00,16:35:00,7800,1
24517167,17:25:00,18:10:00,2700,1
24517168,18:50:00,19:35:00,2700,1
24517169,20:15:00,20:50:00,2100,1
24517170,06:40:00,07:00:00,1200,1
24517171,07:15:00,07:45:00,600,1
24517172,08:05:00,08:15:00,600,1
24517173,08:30:00,08:50:00,1200,1
24517174,12:55:00,14:05:00,4200,1
24517175,16:15:00,17:00:00,2700,1
24517176,17:50:00,19:10:00,2400,1
24517177,19:55:00,20:35:00,2400,1
24517201,13:05:00,13:35:00,1800,1
24517209,07:00:00,07:25:00,1500,1
24517210,07:55:00,08:55:00,1800,1
24517211,09:30:00,09:55:00,1500,1
24517212,10:25:00,12:25:00,1800,1
24517213,13:00:00,13:30:00,1800,1
24517214,13:55:00,14:55:00,1800,1
24517215,15:55:00,16:30:00,2100,1
24517216,16:55:00,17:55:00,1800,1
24517217,18:20:00,18:55:00,2100,1
24517218,19:20:00,19:55:00,2100,1
24517219,07:15:00,10:15:00,3600,1
24517220,13:15:00,14:15:00,3600,1
24517221,15:10:00,17:15:00,7500,1
24517222,18:30:00,19:25:00,3300,1
24517318,07:45:00,08:25:00,2400,1
24517319,09:20:00,10:05:00,2700,1
24517320,10:55:00,12:15:00,4800,1
24517321,13:00:00,14:00:00,3600,1
24517322,14:50:00,15:45:00,3300,1
24517323,16:45:00,17:35:00,3000,1
24517324,18:15:00,18:55:00,2400,1
24517336,07:05:00,08:00:00,3300,1
24517337,09:00:00,09:45:00,2700,1
24517338,16:00:00,17:00:00,1800,1
24517339,17:45:00,18:00:00,900,1
24517340,19:00:00,20:00:00,1800,1
24517326,07:05:00,08:00:00,3300,1
24517327,09:00:00,09:45:00,2700,1
24517328,16:00:00,17:00:00,1800,1
24517329,17:45:00,18:00:00,900,1
24517330,19:00:00,20:00:00,1800,1
24517351,06:30:00,07:10:00,2400,1
24517352,07:40:00,08:10:00,1800,1
24517353,08:55:00,09:25:00,1800,1
24517354,16:10:00,18:10:00,3600,1
24517341,06:30:00,07:10:00,2400,1
24517342,07:40:00,08:10:00,1800,1
24517343,08:55:00,09:25:00,1800,1
24517344,16:10:00,18:10:00,3600,1
24517440,19:30:00,20:00:00,1800,1
24517441,20:40:00,21:20:00,2400,1
24517428,09:30:00,16:00:00,1800,1
24517438,18:30:00,19:00:00,1800,1
24517448,07:00:00,19:40:00,2400,1
24517449,20:30:00,21:20:00,3000,1
24517444,07:00:00,19:40:00,2400,1
24517445,20:30:00,21:20:00,3000,1
24517370,09:30:00,16:00:00,1800,1
24517380,18:30:00,19:00:00,1800,1
24517382,19:30:00,20:00:00,1800,1
24517383,20:40:00,21:20:00,2400,1
24517528,19:00:00,20:30:00,1800,1
24517516,09:00:00,16:00:00,1800,1
24517537,06:30:00,19:50:00,2400,1
24517532,06:30:00,19:50:00,2400,1
24517474,19:00:00,20:30:00,1800,1
24517462,09:00:00,16:00:00,1800,1
24517555,06:15:00,08:15:00,1800,1
24517556,08:50:00,09:35:00,2700,1
24517557,10:15:00,14:55:00,2400,1
24517558,15:30:00,18:00:00,1800,1
24517543,06:15:00,08:15:00,1800,1
24517544,08:50:00,09:35:00,2700,1
24517545,10:15:00,14:55:00,2400,1
24517546,15:30:00,18:00:00,1800,1
24517559,18:30:00,19:00:00,1800,1
24517547,18:30:00,19:00:00,1800,1
24517607,16:15:00,16:45:00,1800,1
24517609,18:15:00,18:45:00,1800,1
24517610,19:20:00,20:20:00,1800,1
24517602,07:50:00,09:50:00,1800,1
24517587,18:15:00,18:45:00,1800,1
24517588,19:20:00,20:20:00,1800,1
24517580,07:50:00,09:50:00,1800,1
24517585,16:15:00,16:45:00,1800,1
24517601,06:50:00,07:20:00,1800,1
24517608,17:20:00,17:50:00,1800,1
24517586,17:20:00,17:50:00,1800,1
24517579,06:50:00,07:20:00,1800,1
24517644,13:25:00,13:40:00,900,1
24517618,13:25:00,13:40:00,900,1
24517647,18:25:00,18:45:00,1200,1
24517621,18:25:00,18:45:00,1200,1
24517669,07:25:00,08:00:00,2100,1
24517663,07:25:00,08:00:00,2100,1
24517671,16:20:00,17:15:00,3300,1
24517665,16:20:00,17:15:00,3300,1
24517678,07:00:00,10:00:00,1800,1
24517679,10:45:00,16:00:00,2700,1
24517680,16:30:00,19:30:00,1800,1
24517672,07:00:00,10:00:00,1800,1
24517673,10:45:00,16:00:00,2700,1
24517674,16:30:00,19:30:00,1800,1
24517688,07:30:00,19:30:00,1800,1
24517682,07:30:00,19:30:00,1800,1
24517689,20:00:00,20:15:00,900,1
24517683,20:00:00,20:15:00,900,1
24517746,05:30:00,06:30:00,1800,1
24517748,07:30:00,08:30:00,1800,1
24517754,11:30:00,12:30:00,1800,1
24517764,17:15:00,17:30:00,900,1
24517813,19:00:00,19:40:00,2400,1
24517793,19:00:00,19:40:00,2400,1
24517698,11:30:00,12:30:00,1800,1
24517708,17:15:00,17:30:00,900,1
24517690,05:30:00,06:30:00,1800,1
24517692,07:30:00,08:30:00,1800,1
24517769,18:45:00,19:00:00,900,1
24517763,16:45:00,17:00:00,900,1
24517713,18:45:00,19:00:00,900,1
24517707,16:45:00,17:00:00,900,1
24517909,18:15:00,19:15:00,1800,1
24517899,12:15:00,13:15:00,1800,1
24517956,19:40:00,20:15:00,2100,1
24517934,19:40:00,20:15:00,2100,1
24517843,18:15:00,19:15:00,1800,1
24517833,12:15:00,13:15:00,1800,1
24517972,06:45:00,16:45:00,1800,1
24517973,17:10:00,17:50:00,1200,1
24517974,18:15:00,19:45:00,1800,1
24517960,06:45:00,16:45:00,1800,1
24517961,17:10:00,17:50:00,1200,1
24517962,18:15:00,19:45:00,1800,1
24517985,05:00:00,06:00:00,3600,1
24517986,06:30:00,07:00:00,1800,1
24517987,07:20:00,09:00:00,1200,1
24517988,09:30:00,19:30:00,1800,1
24517975,05:00:00,06:00:00,3600,1
24517976,06:30:00,07:00:00,1800,1
24517977,07:20:00,09:00:00,1200,1
24517978,09:30:00,19:30:00,1800,1
24518046,06:50:00,08:50:00,1200,1
24518047,09:20:00,15:20:00,2400,1
24518048,15:50:00,16:50:00,1800,1
24518049,17:15:00,20:35:00,1200,1
24518050,21:00:00,22:00:00,3600,1
24518052,07:50:00,20:50:00,3600,1
24518051,08:00:00,20:00:00,3600,1
24518036,06:50:00,08:50:00,1200,1
24518037,09:20:00,15:20:00,2400,1
24518038,15:50:00,16:50:00,1800,1
24518039,17:15:00,20:35:00,1200,1
24518040,21:00:00,22:00:00,3600,1
24518066,05:30:00,09:10:00,1200,1
24518067,09:40:00,15:40:00,2400,1
24518068,16:10:00,17:10:00,1800,1
24518069,17:30:00,20:10:00,1200,1
24518072,05:50:00,19:50:00,3600,1
24518071,06:00:00,19:00:00,3600,1
24518054,05:30:00,09:10:00,1200,1
24518055,09:40:00,15:40:00,2400,1
24518056,16:10:00,17:10:00,1800,1
24518057,17:30:00,20:10:00,1200,1
24518154,09:00:00,09:20:00,1200,1
24518155,09:45:00,15:45:00,1800,1
24518156,16:00:00,16:40:00,1200,1
24518088,09:00:00,09:20:00,1200,1
24518089,09:45:00,15:45:00,1800,1
24518090,16:00:00,16:40:00,1200,1
24518168,19:45:00,20:25:00,2400,1
24518180,05:40:00,20:20:00,2400,1
24518102,19:45:00,20:25:00,2400,1
24518169,21:10:00,21:50:00,2400,1
24518170,22:40:00,23:40:00,3600,1
24518175,06:40:00,20:00:00,2400,1
24518103,21:10:00,21:50:00,2400,1
24518104,22:40:00,23:40:00,3600,1
24518181,21:00:00,21:40:00,2400,1
24518182,22:40:00,23:40:00,3600,1
24518176,20:40:00,21:20:00,2400,1
24518177,22:40:00,23:40:00,3600,1
24518225,07:30:00,09:30:00,1200,1
24518226,10:00:00,16:30:00,1800,1
24518227,16:50:00,20:10:00,1200,1
24518223,06:50:00,07:10:00,1200,1
24518195,07:50:00,09:30:00,1200,1
24518196,10:00:00,16:30:00,1800,1
24518197,16:50:00,20:10:00,1200,1
24518191,06:50:00,07:10:00,1200,1
24518228,20:50:00,22:10:00,2400,1
24518232,06:20:00,20:20:00,2400,1
24518198,20:50:00,22:10:00,2400,1
24518239,20:50:00,22:10:00,2400,1
24518233,21:30:00,22:10:00,2400,1
